,YearStart,YearEnd,LocationAbbr,LocationDesc,DataSource,Topic,Question,Response,DataValueUnit,DataValueType,DataValue,DataValueAlt,DataValueFootnoteSymbol,DatavalueFootnote,LowConfidenceLimit,HighConfidenceLimit,StratificationCategory1,Stratification1,StratificationCategory2,Stratification2,StratificationCategory3,Stratification3,GeoLocation,ResponseID,LocationID,TopicID,QuestionID,DataValueTypeID,StratificationCategoryID1,StratificationID1,StratificationCategoryID2,StratificationID2,StratificationCategoryID3,StratificationID3
74217,2015,2015,AR,Arkansas,BRFSS,Cancer,"Fecal occult blood test, sigmoidoscopy, or colonoscopy among adults aged 50-75 years",,%,Age-adjusted Prevalence,,,-,No data available,,,Race/Ethnicity,"Multiracial, non-Hispanic",,,,,"(34.74865012400045, -92.27449074299966)",,5,CAN,CAN3_0,AGEADJPREV,RACE,MRC,,,,
74218,2015,2015,AR,Arkansas,BRFSS,Cancer,"Fecal occult blood test, sigmoidoscopy, or colonoscopy among adults aged 50-75 years",,%,Age-adjusted Prevalence,,,-,No data available,,,Race/Ethnicity,"Other, non-Hispanic",,,,,"(34.74865012400045, -92.27449074299966)",,5,CAN,CAN3_0,AGEADJPREV,RACE,OTH,,,,
74219,2015,2015,AR,Arkansas,BRFSS,Cancer,"Fecal occult blood test, sigmoidoscopy, or colonoscopy among adults aged 50-75 years",,%,Age-adjusted Prevalence,,,-,No data available,,,Overall,Overall,,,,,"(34.74865012400045, -92.27449074299966)",,5,CAN,CAN3_0,AGEADJPREV,OVERALL,OVR,,,,
74220,2015,2015,AR,Arkansas,BRFSS,Cancer,"Fecal occult blood test, sigmoidoscopy, or colonoscopy among adults aged 50-75 years",,%,Age-adjusted Prevalence,,,-,No data available,,,Race/Ethnicity,"White, non-Hispanic",,,,,"(34.74865012400045, -92.27449074299966)",,5,CAN,CAN3_0,AGEADJPREV,RACE,WHT,,,,
74221,2015,2015,AZ,Arizona,BRFSS,Cancer,"Fecal occult blood test, sigmoidoscopy, or colonoscopy among adults aged 50-75 years",,%,Age-adjusted Prevalence,,,-,No data available,,,Race/Ethnicity,"Black, non-Hispanic",,,,,"(34.865970280000454, -111.76381127699972)",,4,CAN,CAN3_0,AGEADJPREV,RACE,BLK,,,,
74222,2015,2015,AZ,Arizona,BRFSS,Cancer,"Fecal occult blood test, sigmoidoscopy, or colonoscopy among adults aged 50-75 years",,%,Age-adjusted Prevalence,,,-,No data available,,,Gender,Female,,,,,"(34.865970280000454, -111.76381127699972)",,4,CAN,CAN3_0,AGEADJPREV,GENDER,GENF,,,,
74223,2015,2015,AZ,Arizona,BRFSS,Cancer,"Fecal occult blood test, sigmoidoscopy, or colonoscopy among adults aged 50-75 years",,%,Age-adjusted Prevalence,,,-,No data available,,,Race/Ethnicity,Hispanic,,,,,"(34.865970280000454, -111.76381127699972)",,4,CAN,CAN3_0,AGEADJPREV,RACE,HIS,,,,
74224,2015,2015,AZ,Arizona,BRFSS,Cancer,"Fecal occult blood test, sigmoidoscopy, or colonoscopy among adults aged 50-75 years",,%,Age-adjusted Prevalence,,,-,No data available,,,Gender,Male,,,,,"(34.865970280000454, -111.76381127699972)",,4,CAN,CAN3_0,AGEADJPREV,GENDER,GENM,,,,
74225,2015,2015,AZ,Arizona,BRFSS,Cancer,"Fecal occult blood test, sigmoidoscopy, or colonoscopy among adults aged 50-75 years",,%,Age-adjusted Prevalence,,,-,No data available,,,Race/Ethnicity,"Multiracial, non-Hispanic",,,,,"(34.865970280000454, -111.76381127699972)",,4,CAN,CAN3_0,AGEADJPREV,RACE,MRC,,,,
74226,2015,2015,AZ,Arizona,BRFSS,Cancer,"Fecal occult blood test, sigmoidoscopy, or colonoscopy among adults aged 50-75 years",,%,Age-adjusted Prevalence,,,-,No data available,,,Race/Ethnicity,"Other, non-Hispanic",,,,,"(34.865970280000454, -111.76381127699972)",,4,CAN,CAN3_0,AGEADJPREV,RACE,OTH,,,,
74227,2015,2015,AZ,Arizona,BRFSS,Cancer,"Fecal occult blood test, sigmoidoscopy, or colonoscopy among adults aged 50-75 years",,%,Age-adjusted Prevalence,,,-,No data available,,,Overall,Overall,,,,,"(34.865970280000454, -111.76381127699972)",,4,CAN,CAN3_0,AGEADJPREV,OVERALL,OVR,,,,
74228,2015,2015,AZ,Arizona,BRFSS,Cancer,"Fecal occult blood test, sigmoidoscopy, or colonoscopy among adults aged 50-75 years",,%,Age-adjusted Prevalence,,,-,No data available,,,Race/Ethnicity,"White, non-Hispanic",,,,,"(34.865970280000454, -111.76381127699972)",,4,CAN,CAN3_0,AGEADJPREV,RACE,WHT,,,,
74229,2015,2015,CA,California,BRFSS,Cancer,"Fecal occult blood test, sigmoidoscopy, or colonoscopy among adults aged 50-75 years",,%,Age-adjusted Prevalence,,,-,No data available,,,Race/Ethnicity,"Black, non-Hispanic",,,,,"(37.63864012300047, -120.99999953799971)",,6,CAN,CAN3_0,AGEADJPREV,RACE,BLK,,,,
74230,2015,2015,CA,California,BRFSS,Cancer,"Fecal occult blood test, sigmoidoscopy, or colonoscopy among adults aged 50-75 years",,%,Age-adjusted Prevalence,,,-,No data available,,,Gender,Female,,,,,"(37.63864012300047, -120.99999953799971)",,6,CAN,CAN3_0,AGEADJPREV,GENDER,GENF,,,,
74231,2015,2015,CA,California,BRFSS,Cancer,"Fecal occult blood test, sigmoidoscopy, or colonoscopy among adults aged 50-75 years",,%,Age-adjusted Prevalence,,,-,No data available,,,Race/Ethnicity,Hispanic,,,,,"(37.63864012300047, -120.99999953799971)",,6,CAN,CAN3_0,AGEADJPREV,RACE,HIS,,,,
74232,2015,2015,CA,California,BRFSS,Cancer,"Fecal occult blood test, sigmoidoscopy, or colonoscopy among adults aged 50-75 years",,%,Age-adjusted Prevalence,,,-,No data available,,,Gender,Male,,,,,"(37.63864012300047, -120.99999953799971)",,6,CAN,CAN3_0,AGEADJPREV,GENDER,GENM,,,,
74233,2015,2015,CA,California,BRFSS,Cancer,"Fecal occult blood test, sigmoidoscopy, or colonoscopy among adults aged 50-75 years",,%,Age-adjusted Prevalence,,,-,No data available,,,Race/Ethnicity,"Multiracial, non-Hispanic",,,,,"(37.63864012300047, -120.99999953799971)",,6,CAN,CAN3_0,AGEADJPREV,RACE,MRC,,,,
74234,2015,2015,CA,California,BRFSS,Cancer,"Fecal occult blood test, sigmoidoscopy, or colonoscopy among adults aged 50-75 years",,%,Age-adjusted Prevalence,,,-,No data available,,,Race/Ethnicity,"Other, non-Hispanic",,,,,"(37.63864012300047, -120.99999953799971)",,6,CAN,CAN3_0,AGEADJPREV,RACE,OTH,,,,
74235,2015,2015,CA,California,BRFSS,Cancer,"Fecal occult blood test, sigmoidoscopy, or colonoscopy among adults aged 50-75 years",,%,Age-adjusted Prevalence,,,-,No data available,,,Overall,Overall,,,,,"(37.63864012300047, -120.99999953799971)",,6,CAN,CAN3_0,AGEADJPREV,OVERALL,OVR,,,,
74236,2015,2015,CA,California,BRFSS,Cancer,"Fecal occult blood test, sigmoidoscopy, or colonoscopy among adults aged 50-75 years",,%,Age-adjusted Prevalence,,,-,No data available,,,Race/Ethnicity,"White, non-Hispanic",,,,,"(37.63864012300047, -120.99999953799971)",,6,CAN,CAN3_0,AGEADJPREV,RACE,WHT,,,,
74237,2015,2015,CO,Colorado,BRFSS,Cancer,"Fecal occult blood test, sigmoidoscopy, or colonoscopy among adults aged 50-75 years",,%,Age-adjusted Prevalence,,,-,No data available,,,Race/Ethnicity,"Black, non-Hispanic",,,,,"(38.843840757000464, -106.13361092099967)",,8,CAN,CAN3_0,AGEADJPREV,RACE,BLK,,,,
74238,2015,2015,CO,Colorado,BRFSS,Cancer,"Fecal occult blood test, sigmoidoscopy, or colonoscopy among adults aged 50-75 years",,%,Age-adjusted Prevalence,,,-,No data available,,,Gender,Female,,,,,"(38.843840757000464, -106.13361092099967)",,8,CAN,CAN3_0,AGEADJPREV,GENDER,GENF,,,,
74239,2015,2015,CO,Colorado,BRFSS,Cancer,"Fecal occult blood test, sigmoidoscopy, or colonoscopy among adults aged 50-75 years",,%,Age-adjusted Prevalence,,,-,No data available,,,Race/Ethnicity,Hispanic,,,,,"(38.843840757000464, -106.13361092099967)",,8,CAN,CAN3_0,AGEADJPREV,RACE,HIS,,,,
74240,2015,2015,CO,Colorado,BRFSS,Cancer,"Fecal occult blood test, sigmoidoscopy, or colonoscopy among adults aged 50-75 years",,%,Age-adjusted Prevalence,,,-,No data available,,,Gender,Male,,,,,"(38.843840757000464, -106.13361092099967)",,8,CAN,CAN3_0,AGEADJPREV,GENDER,GENM,,,,
74241,2015,2015,CO,Colorado,BRFSS,Cancer,"Fecal occult blood test, sigmoidoscopy, or colonoscopy among adults aged 50-75 years",,%,Age-adjusted Prevalence,,,-,No data available,,,Race/Ethnicity,"Multiracial, non-Hispanic",,,,,"(38.843840757000464, -106.13361092099967)",,8,CAN,CAN3_0,AGEADJPREV,RACE,MRC,,,,
74242,2015,2015,CO,Colorado,BRFSS,Cancer,"Fecal occult blood test, sigmoidoscopy, or colonoscopy among adults aged 50-75 years",,%,Age-adjusted Prevalence,,,-,No data available,,,Race/Ethnicity,"Other, non-Hispanic",,,,,"(38.843840757000464, -106.13361092099967)",,8,CAN,CAN3_0,AGEADJPREV,RACE,OTH,,,,
74243,2015,2015,CO,Colorado,BRFSS,Cancer,"Fecal occult blood test, sigmoidoscopy, or colonoscopy among adults aged 50-75 years",,%,Age-adjusted Prevalence,,,-,No data available,,,Overall,Overall,,,,,"(38.843840757000464, -106.13361092099967)",,8,CAN,CAN3_0,AGEADJPREV,OVERALL,OVR,,,,
74244,2015,2015,CO,Colorado,BRFSS,Cancer,"Fecal occult blood test, sigmoidoscopy, or colonoscopy among adults aged 50-75 years",,%,Age-adjusted Prevalence,,,-,No data available,,,Race/Ethnicity,"White, non-Hispanic",,,,,"(38.843840757000464, -106.13361092099967)",,8,CAN,CAN3_0,AGEADJPREV,RACE,WHT,,,,
74245,2015,2015,CT,Connecticut,BRFSS,Cancer,"Fecal occult blood test, sigmoidoscopy, or colonoscopy among adults aged 50-75 years",,%,Age-adjusted Prevalence,,,-,No data available,,,Race/Ethnicity,"Black, non-Hispanic",,,,,"(41.56266102000046, -72.64984095199964)",,9,CAN,CAN3_0,AGEADJPREV,RACE,BLK,,,,
74246,2015,2015,CT,Connecticut,BRFSS,Cancer,"Fecal occult blood test, sigmoidoscopy, or colonoscopy among adults aged 50-75 years",,%,Age-adjusted Prevalence,,,-,No data available,,,Gender,Female,,,,,"(41.56266102000046, -72.64984095199964)",,9,CAN,CAN3_0,AGEADJPREV,GENDER,GENF,,,,
74247,2015,2015,CT,Connecticut,BRFSS,Cancer,"Fecal occult blood test, sigmoidoscopy, or colonoscopy among adults aged 50-75 years",,%,Age-adjusted Prevalence,,,-,No data available,,,Race/Ethnicity,Hispanic,,,,,"(41.56266102000046, -72.64984095199964)",,9,CAN,CAN3_0,AGEADJPREV,RACE,HIS,,,,
74248,2015,2015,CT,Connecticut,BRFSS,Cancer,"Fecal occult blood test, sigmoidoscopy, or colonoscopy among adults aged 50-75 years",,%,Age-adjusted Prevalence,,,-,No data available,,,Gender,Male,,,,,"(41.56266102000046, -72.64984095199964)",,9,CAN,CAN3_0,AGEADJPREV,GENDER,GENM,,,,
74249,2015,2015,CT,Connecticut,BRFSS,Cancer,"Fecal occult blood test, sigmoidoscopy, or colonoscopy among adults aged 50-75 years",,%,Age-adjusted Prevalence,,,-,No data available,,,Race/Ethnicity,"Multiracial, non-Hispanic",,,,,"(41.56266102000046, -72.64984095199964)",,9,CAN,CAN3_0,AGEADJPREV,RACE,MRC,,,,
74250,2015,2015,CT,Connecticut,BRFSS,Cancer,"Fecal occult blood test, sigmoidoscopy, or colonoscopy among adults aged 50-75 years",,%,Age-adjusted Prevalence,,,-,No data available,,,Race/Ethnicity,"Other, non-Hispanic",,,,,"(41.56266102000046, -72.64984095199964)",,9,CAN,CAN3_0,AGEADJPREV,RACE,OTH,,,,
74251,2015,2015,CT,Connecticut,BRFSS,Cancer,"Fecal occult blood test, sigmoidoscopy, or colonoscopy among adults aged 50-75 years",,%,Age-adjusted Prevalence,,,-,No data available,,,Overall,Overall,,,,,"(41.56266102000046, -72.64984095199964)",,9,CAN,CAN3_0,AGEADJPREV,OVERALL,OVR,,,,
74252,2015,2015,CT,Connecticut,BRFSS,Cancer,"Fecal occult blood test, sigmoidoscopy, or colonoscopy among adults aged 50-75 years",,%,Age-adjusted Prevalence,,,-,No data available,,,Race/Ethnicity,"White, non-Hispanic",,,,,"(41.56266102000046, -72.64984095199964)",,9,CAN,CAN3_0,AGEADJPREV,RACE,WHT,,,,
74253,2015,2015,DC,District of Columbia,BRFSS,Cancer,"Fecal occult blood test, sigmoidoscopy, or colonoscopy among adults aged 50-75 years",,%,Age-adjusted Prevalence,,,-,No data available,,,Race/Ethnicity,"Black, non-Hispanic",,,,,"(38.907192, -77.036871)",,11,CAN,CAN3_0,AGEADJPREV,RACE,BLK,,,,
74254,2015,2015,DC,District of Columbia,BRFSS,Cancer,"Fecal occult blood test, sigmoidoscopy, or colonoscopy among adults aged 50-75 years",,%,Age-adjusted Prevalence,,,-,No data available,,,Gender,Female,,,,,"(38.907192, -77.036871)",,11,CAN,CAN3_0,AGEADJPREV,GENDER,GENF,,,,
74255,2015,2015,DC,District of Columbia,BRFSS,Cancer,"Fecal occult blood test, sigmoidoscopy, or colonoscopy among adults aged 50-75 years",,%,Age-adjusted Prevalence,,,-,No data available,,,Race/Ethnicity,Hispanic,,,,,"(38.907192, -77.036871)",,11,CAN,CAN3_0,AGEADJPREV,RACE,HIS,,,,
74256,2015,2015,DC,District of Columbia,BRFSS,Cancer,"Fecal occult blood test, sigmoidoscopy, or colonoscopy among adults aged 50-75 years",,%,Age-adjusted Prevalence,,,-,No data available,,,Gender,Male,,,,,"(38.907192, -77.036871)",,11,CAN,CAN3_0,AGEADJPREV,GENDER,GENM,,,,
74257,2015,2015,DC,District of Columbia,BRFSS,Cancer,"Fecal occult blood test, sigmoidoscopy, or colonoscopy among adults aged 50-75 years",,%,Age-adjusted Prevalence,,,-,No data available,,,Race/Ethnicity,"Multiracial, non-Hispanic",,,,,"(38.907192, -77.036871)",,11,CAN,CAN3_0,AGEADJPREV,RACE,MRC,,,,
74258,2015,2015,DC,District of Columbia,BRFSS,Cancer,"Fecal occult blood test, sigmoidoscopy, or colonoscopy among adults aged 50-75 years",,%,Age-adjusted Prevalence,,,-,No data available,,,Race/Ethnicity,"Other, non-Hispanic",,,,,"(38.907192, -77.036871)",,11,CAN,CAN3_0,AGEADJPREV,RACE,OTH,,,,
74259,2015,2015,DC,District of Columbia,BRFSS,Cancer,"Fecal occult blood test, sigmoidoscopy, or colonoscopy among adults aged 50-75 years",,%,Age-adjusted Prevalence,,,-,No data available,,,Overall,Overall,,,,,"(38.907192, -77.036871)",,11,CAN,CAN3_0,AGEADJPREV,OVERALL,OVR,,,,
74260,2015,2015,DC,District of Columbia,BRFSS,Cancer,"Fecal occult blood test, sigmoidoscopy, or colonoscopy among adults aged 50-75 years",,%,Age-adjusted Prevalence,,,-,No data available,,,Race/Ethnicity,"White, non-Hispanic",,,,,"(38.907192, -77.036871)",,11,CAN,CAN3_0,AGEADJPREV,RACE,WHT,,,,
74261,2015,2015,DE,Delaware,BRFSS,Cancer,"Fecal occult blood test, sigmoidoscopy, or colonoscopy among adults aged 50-75 years",,%,Age-adjusted Prevalence,,,-,No data available,,,Race/Ethnicity,"Black, non-Hispanic",,,,,"(39.008830667000495, -75.57774116799965)",,10,CAN,CAN3_0,AGEADJPREV,RACE,BLK,,,,
74262,2015,2015,DE,Delaware,BRFSS,Cancer,"Fecal occult blood test, sigmoidoscopy, or colonoscopy among adults aged 50-75 years",,%,Age-adjusted Prevalence,,,-,No data available,,,Gender,Female,,,,,"(39.008830667000495, -75.57774116799965)",,10,CAN,CAN3_0,AGEADJPREV,GENDER,GENF,,,,
74263,2015,2015,DE,Delaware,BRFSS,Cancer,"Fecal occult blood test, sigmoidoscopy, or colonoscopy among adults aged 50-75 years",,%,Age-adjusted Prevalence,,,-,No data available,,,Race/Ethnicity,Hispanic,,,,,"(39.008830667000495, -75.57774116799965)",,10,CAN,CAN3_0,AGEADJPREV,RACE,HIS,,,,
74264,2015,2015,DE,Delaware,BRFSS,Cancer,"Fecal occult blood test, sigmoidoscopy, or colonoscopy among adults aged 50-75 years",,%,Age-adjusted Prevalence,,,-,No data available,,,Gender,Male,,,,,"(39.008830667000495, -75.57774116799965)",,10,CAN,CAN3_0,AGEADJPREV,GENDER,GENM,,,,
74265,2015,2015,DE,Delaware,BRFSS,Cancer,"Fecal occult blood test, sigmoidoscopy, or colonoscopy among adults aged 50-75 years",,%,Age-adjusted Prevalence,,,-,No data available,,,Race/Ethnicity,"Multiracial, non-Hispanic",,,,,"(39.008830667000495, -75.57774116799965)",,10,CAN,CAN3_0,AGEADJPREV,RACE,MRC,,,,
74266,2015,2015,DE,Delaware,BRFSS,Cancer,"Fecal occult blood test, sigmoidoscopy, or colonoscopy among adults aged 50-75 years",,%,Age-adjusted Prevalence,,,-,No data available,,,Race/Ethnicity,"Other, non-Hispanic",,,,,"(39.008830667000495, -75.57774116799965)",,10,CAN,CAN3_0,AGEADJPREV,RACE,OTH,,,,
74267,2015,2015,DE,Delaware,BRFSS,Cancer,"Fecal occult blood test, sigmoidoscopy, or colonoscopy among adults aged 50-75 years",,%,Age-adjusted Prevalence,,,-,No data available,,,Overall,Overall,,,,,"(39.008830667000495, -75.57774116799965)",,10,CAN,CAN3_0,AGEADJPREV,OVERALL,OVR,,,,
74268,2015,2015,DE,Delaware,BRFSS,Cancer,"Fecal occult blood test, sigmoidoscopy, or colonoscopy among adults aged 50-75 years",,%,Age-adjusted Prevalence,,,-,No data available,,,Race/Ethnicity,"White, non-Hispanic",,,,,"(39.008830667000495, -75.57774116799965)",,10,CAN,CAN3_0,AGEADJPREV,RACE,WHT,,,,
74269,2015,2015,FL,Florida,BRFSS,Cancer,"Fecal occult blood test, sigmoidoscopy, or colonoscopy among adults aged 50-75 years",,%,Age-adjusted Prevalence,,,-,No data available,,,Race/Ethnicity,"Black, non-Hispanic",,,,,"(28.932040377000476, -81.92896053899966)",,12,CAN,CAN3_0,AGEADJPREV,RACE,BLK,,,,
74270,2015,2015,FL,Florida,BRFSS,Cancer,"Fecal occult blood test, sigmoidoscopy, or colonoscopy among adults aged 50-75 years",,%,Age-adjusted Prevalence,,,-,No data available,,,Gender,Female,,,,,"(28.932040377000476, -81.92896053899966)",,12,CAN,CAN3_0,AGEADJPREV,GENDER,GENF,,,,
74271,2015,2015,FL,Florida,BRFSS,Cancer,"Fecal occult blood test, sigmoidoscopy, or colonoscopy among adults aged 50-75 years",,%,Age-adjusted Prevalence,,,-,No data available,,,Race/Ethnicity,Hispanic,,,,,"(28.932040377000476, -81.92896053899966)",,12,CAN,CAN3_0,AGEADJPREV,RACE,HIS,,,,
74272,2015,2015,FL,Florida,BRFSS,Cancer,"Fecal occult blood test, sigmoidoscopy, or colonoscopy among adults aged 50-75 years",,%,Age-adjusted Prevalence,,,-,No data available,,,Gender,Male,,,,,"(28.932040377000476, -81.92896053899966)",,12,CAN,CAN3_0,AGEADJPREV,GENDER,GENM,,,,
74273,2015,2015,FL,Florida,BRFSS,Cancer,"Fecal occult blood test, sigmoidoscopy, or colonoscopy among adults aged 50-75 years",,%,Age-adjusted Prevalence,,,-,No data available,,,Race/Ethnicity,"Multiracial, non-Hispanic",,,,,"(28.932040377000476, -81.92896053899966)",,12,CAN,CAN3_0,AGEADJPREV,RACE,MRC,,,,
74274,2015,2015,FL,Florida,BRFSS,Cancer,"Fecal occult blood test, sigmoidoscopy, or colonoscopy among adults aged 50-75 years",,%,Age-adjusted Prevalence,,,-,No data available,,,Race/Ethnicity,"Other, non-Hispanic",,,,,"(28.932040377000476, -81.92896053899966)",,12,CAN,CAN3_0,AGEADJPREV,RACE,OTH,,,,
74275,2015,2015,FL,Florida,BRFSS,Cancer,"Fecal occult blood test, sigmoidoscopy, or colonoscopy among adults aged 50-75 years",,%,Age-adjusted Prevalence,,,-,No data available,,,Overall,Overall,,,,,"(28.932040377000476, -81.92896053899966)",,12,CAN,CAN3_0,AGEADJPREV,OVERALL,OVR,,,,
74276,2015,2015,FL,Florida,BRFSS,Cancer,"Fecal occult blood test, sigmoidoscopy, or colonoscopy among adults aged 50-75 years",,%,Age-adjusted Prevalence,,,-,No data available,,,Race/Ethnicity,"White, non-Hispanic",,,,,"(28.932040377000476, -81.92896053899966)",,12,CAN,CAN3_0,AGEADJPREV,RACE,WHT,,,,
74277,2015,2015,GA,Georgia,BRFSS,Cancer,"Fecal occult blood test, sigmoidoscopy, or colonoscopy among adults aged 50-75 years",,%,Age-adjusted Prevalence,67.7,67.7,,,62.1,72.9,Race/Ethnicity,"Black, non-Hispanic",,,,,"(32.83968109300048, -83.62758034599966)",,13,CAN,CAN3_0,AGEADJPREV,RACE,BLK,,,,
74278,2015,2015,GA,Georgia,BRFSS,Cancer,"Fecal occult blood test, sigmoidoscopy, or colonoscopy among adults aged 50-75 years",,%,Age-adjusted Prevalence,65.1,65.1,,,61.6,68.4,Gender,Female,,,,,"(32.83968109300048, -83.62758034599966)",,13,CAN,CAN3_0,AGEADJPREV,GENDER,GENF,,,,
74279,2015,2015,GA,Georgia,BRFSS,Cancer,"Fecal occult blood test, sigmoidoscopy, or colonoscopy among adults aged 50-75 years",,%,Age-adjusted Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,Hispanic,,,,,"(32.83968109300048, -83.62758034599966)",,13,CAN,CAN3_0,AGEADJPREV,RACE,HIS,,,,
74280,2015,2015,GA,Georgia,BRFSS,Cancer,"Fecal occult blood test, sigmoidoscopy, or colonoscopy among adults aged 50-75 years",,%,Age-adjusted Prevalence,67.2,67.2,,,63.0,71.2,Gender,Male,,,,,"(32.83968109300048, -83.62758034599966)",,13,CAN,CAN3_0,AGEADJPREV,GENDER,GENM,,,,
74281,2015,2015,GA,Georgia,BRFSS,Cancer,"Fecal occult blood test, sigmoidoscopy, or colonoscopy among adults aged 50-75 years",,%,Age-adjusted Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Multiracial, non-Hispanic",,,,,"(32.83968109300048, -83.62758034599966)",,13,CAN,CAN3_0,AGEADJPREV,RACE,MRC,,,,
74282,2015,2015,GA,Georgia,BRFSS,Cancer,"Fecal occult blood test, sigmoidoscopy, or colonoscopy among adults aged 50-75 years",,%,Age-adjusted Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Other, non-Hispanic",,,,,"(32.83968109300048, -83.62758034599966)",,13,CAN,CAN3_0,AGEADJPREV,RACE,OTH,,,,
74283,2015,2015,GA,Georgia,BRFSS,Cancer,"Fecal occult blood test, sigmoidoscopy, or colonoscopy among adults aged 50-75 years",,%,Age-adjusted Prevalence,66.2,66.2,,,63.5,68.8,Overall,Overall,,,,,"(32.83968109300048, -83.62758034599966)",,13,CAN,CAN3_0,AGEADJPREV,OVERALL,OVR,,,,
74284,2015,2015,GA,Georgia,BRFSS,Cancer,"Fecal occult blood test, sigmoidoscopy, or colonoscopy among adults aged 50-75 years",,%,Age-adjusted Prevalence,65.4,65.4,,,62.2,68.4,Race/Ethnicity,"White, non-Hispanic",,,,,"(32.83968109300048, -83.62758034599966)",,13,CAN,CAN3_0,AGEADJPREV,RACE,WHT,,,,
74285,2015,2015,GU,Guam,BRFSS,Cancer,"Fecal occult blood test, sigmoidoscopy, or colonoscopy among adults aged 50-75 years",,%,Age-adjusted Prevalence,,,-,No data available,,,Race/Ethnicity,"Black, non-Hispanic",,,,,"(13.444304, 144.793731)",,66,CAN,CAN3_0,AGEADJPREV,RACE,BLK,,,,
74286,2015,2015,GU,Guam,BRFSS,Cancer,"Fecal occult blood test, sigmoidoscopy, or colonoscopy among adults aged 50-75 years",,%,Age-adjusted Prevalence,,,-,No data available,,,Gender,Female,,,,,"(13.444304, 144.793731)",,66,CAN,CAN3_0,AGEADJPREV,GENDER,GENF,,,,
74287,2015,2015,GU,Guam,BRFSS,Cancer,"Fecal occult blood test, sigmoidoscopy, or colonoscopy among adults aged 50-75 years",,%,Age-adjusted Prevalence,,,-,No data available,,,Race/Ethnicity,Hispanic,,,,,"(13.444304, 144.793731)",,66,CAN,CAN3_0,AGEADJPREV,RACE,HIS,,,,
74288,2015,2015,GU,Guam,BRFSS,Cancer,"Fecal occult blood test, sigmoidoscopy, or colonoscopy among adults aged 50-75 years",,%,Age-adjusted Prevalence,,,-,No data available,,,Gender,Male,,,,,"(13.444304, 144.793731)",,66,CAN,CAN3_0,AGEADJPREV,GENDER,GENM,,,,
74289,2015,2015,GU,Guam,BRFSS,Cancer,"Fecal occult blood test, sigmoidoscopy, or colonoscopy among adults aged 50-75 years",,%,Age-adjusted Prevalence,,,-,No data available,,,Race/Ethnicity,"Multiracial, non-Hispanic",,,,,"(13.444304, 144.793731)",,66,CAN,CAN3_0,AGEADJPREV,RACE,MRC,,,,
74290,2015,2015,GU,Guam,BRFSS,Cancer,"Fecal occult blood test, sigmoidoscopy, or colonoscopy among adults aged 50-75 years",,%,Age-adjusted Prevalence,,,-,No data available,,,Race/Ethnicity,"Other, non-Hispanic",,,,,"(13.444304, 144.793731)",,66,CAN,CAN3_0,AGEADJPREV,RACE,OTH,,,,
74291,2015,2015,GU,Guam,BRFSS,Cancer,"Fecal occult blood test, sigmoidoscopy, or colonoscopy among adults aged 50-75 years",,%,Age-adjusted Prevalence,,,-,No data available,,,Overall,Overall,,,,,"(13.444304, 144.793731)",,66,CAN,CAN3_0,AGEADJPREV,OVERALL,OVR,,,,
74292,2015,2015,GU,Guam,BRFSS,Cancer,"Fecal occult blood test, sigmoidoscopy, or colonoscopy among adults aged 50-75 years",,%,Age-adjusted Prevalence,,,-,No data available,,,Race/Ethnicity,"White, non-Hispanic",,,,,"(13.444304, 144.793731)",,66,CAN,CAN3_0,AGEADJPREV,RACE,WHT,,,,
74293,2015,2015,HI,Hawaii,BRFSS,Cancer,"Fecal occult blood test, sigmoidoscopy, or colonoscopy among adults aged 50-75 years",,%,Age-adjusted Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Black, non-Hispanic",,,,,"(21.304850435000446, -157.85774940299973)",,15,CAN,CAN3_0,AGEADJPREV,RACE,BLK,,,,
74294,2015,2015,HI,Hawaii,BRFSS,Cancer,"Fecal occult blood test, sigmoidoscopy, or colonoscopy among adults aged 50-75 years",,%,Age-adjusted Prevalence,72.1,72.1,,,68.8,75.1,Gender,Female,,,,,"(21.304850435000446, -157.85774940299973)",,15,CAN,CAN3_0,AGEADJPREV,GENDER,GENF,,,,
74295,2015,2015,HI,Hawaii,BRFSS,Cancer,"Fecal occult blood test, sigmoidoscopy, or colonoscopy among adults aged 50-75 years",,%,Age-adjusted Prevalence,69.9,69.9,,,61.2,77.3,Race/Ethnicity,Hispanic,,,,,"(21.304850435000446, -157.85774940299973)",,15,CAN,CAN3_0,AGEADJPREV,RACE,HIS,,,,
74296,2015,2015,HI,Hawaii,BRFSS,Cancer,"Fecal occult blood test, sigmoidoscopy, or colonoscopy among adults aged 50-75 years",,%,Age-adjusted Prevalence,70.9,70.9,,,67.8,73.9,Gender,Male,,,,,"(21.304850435000446, -157.85774940299973)",,15,CAN,CAN3_0,AGEADJPREV,GENDER,GENM,,,,
