,YearStart,YearEnd,LocationAbbr,LocationDesc,DataSource,Topic,Question,Response,DataValueUnit,DataValueType,DataValue,DataValueAlt,DataValueFootnoteSymbol,DatavalueFootnote,LowConfidenceLimit,HighConfidenceLimit,StratificationCategory1,Stratification1,StratificationCategory2,Stratification2,StratificationCategory3,Stratification3,GeoLocation,ResponseID,LocationID,TopicID,QuestionID,DataValueTypeID,StratificationCategoryID1,StratificationID1,StratificationCategoryID2,StratificationID2,StratificationCategoryID3,StratificationID3
101742,2015,2015,NV,Nevada,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Crude Prevalence,31.2,31.2,,,27.3,35.4,Gender,Male,,,,,"(39.493240390000494, -117.07184056399967)",,32,IMM,IMM1_0,CRDPREV,GENDER,GENM,,,,
101743,2015,2015,NV,Nevada,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Crude Prevalence,36.4,36.4,,,21.4,54.7,Race/Ethnicity,"Multiracial, non-Hispanic",,,,,"(39.493240390000494, -117.07184056399967)",,32,IMM,IMM1_0,CRDPREV,RACE,MRC,,,,
101744,2015,2015,NV,Nevada,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Crude Prevalence,24.1,24.1,,,15.7,35.0,Race/Ethnicity,"Other, non-Hispanic",,,,,"(39.493240390000494, -117.07184056399967)",,32,IMM,IMM1_0,CRDPREV,RACE,OTH,,,,
101745,2015,2015,NV,Nevada,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Crude Prevalence,32.2,32.2,,,29.6,35.0,Overall,Overall,,,,,"(39.493240390000494, -117.07184056399967)",,32,IMM,IMM1_0,CRDPREV,OVERALL,OVR,,,,
101746,2015,2015,NV,Nevada,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Crude Prevalence,37.0,37.0,,,33.7,40.5,Race/Ethnicity,"White, non-Hispanic",,,,,"(39.493240390000494, -117.07184056399967)",,32,IMM,IMM1_0,CRDPREV,RACE,WHT,,,,
101747,2015,2015,NY,New York,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Crude Prevalence,34.6,34.6,,,31.1,38.4,Race/Ethnicity,"Black, non-Hispanic",,,,,"(42.82700103200045, -75.54397042699964)",,36,IMM,IMM1_0,CRDPREV,RACE,BLK,,,,
101748,2015,2015,NY,New York,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Crude Prevalence,46.2,46.2,,,44.5,47.9,Gender,Female,,,,,"(42.82700103200045, -75.54397042699964)",,36,IMM,IMM1_0,CRDPREV,GENDER,GENF,,,,
101749,2015,2015,NY,New York,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Crude Prevalence,36.4,36.4,,,33.1,39.7,Race/Ethnicity,Hispanic,,,,,"(42.82700103200045, -75.54397042699964)",,36,IMM,IMM1_0,CRDPREV,RACE,HIS,,,,
101750,2015,2015,NY,New York,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Crude Prevalence,37.4,37.4,,,35.6,39.2,Gender,Male,,,,,"(42.82700103200045, -75.54397042699964)",,36,IMM,IMM1_0,CRDPREV,GENDER,GENM,,,,
101751,2015,2015,NY,New York,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Crude Prevalence,29.1,29.1,,,20.2,39.9,Race/Ethnicity,"Multiracial, non-Hispanic",,,,,"(42.82700103200045, -75.54397042699964)",,36,IMM,IMM1_0,CRDPREV,RACE,MRC,,,,
101752,2015,2015,NY,New York,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Crude Prevalence,48.3,48.3,,,42.6,54.0,Race/Ethnicity,"Other, non-Hispanic",,,,,"(42.82700103200045, -75.54397042699964)",,36,IMM,IMM1_0,CRDPREV,RACE,OTH,,,,
101753,2015,2015,NY,New York,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Crude Prevalence,42.0,42.0,,,40.7,43.3,Overall,Overall,,,,,"(42.82700103200045, -75.54397042699964)",,36,IMM,IMM1_0,CRDPREV,OVERALL,OVR,,,,
101754,2015,2015,NY,New York,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Crude Prevalence,45.0,45.0,,,43.5,46.5,Race/Ethnicity,"White, non-Hispanic",,,,,"(42.82700103200045, -75.54397042699964)",,36,IMM,IMM1_0,CRDPREV,RACE,WHT,,,,
101755,2015,2015,OH,Ohio,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Crude Prevalence,34.0,34.0,,,29.1,39.3,Race/Ethnicity,"Black, non-Hispanic",,,,,"(40.06021014100048, -82.40426005599966)",,39,IMM,IMM1_0,CRDPREV,RACE,BLK,,,,
101756,2015,2015,OH,Ohio,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Crude Prevalence,41.9,41.9,,,39.9,43.9,Gender,Female,,,,,"(40.06021014100048, -82.40426005599966)",,39,IMM,IMM1_0,CRDPREV,GENDER,GENF,,,,
101757,2015,2015,OH,Ohio,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Crude Prevalence,20.4,20.4,,,13.5,29.6,Race/Ethnicity,Hispanic,,,,,"(40.06021014100048, -82.40426005599966)",,39,IMM,IMM1_0,CRDPREV,RACE,HIS,,,,
101758,2015,2015,OH,Ohio,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Crude Prevalence,34.1,34.1,,,31.9,36.3,Gender,Male,,,,,"(40.06021014100048, -82.40426005599966)",,39,IMM,IMM1_0,CRDPREV,GENDER,GENM,,,,
101759,2015,2015,OH,Ohio,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Crude Prevalence,23.2,23.2,,,13.3,37.3,Race/Ethnicity,"Multiracial, non-Hispanic",,,,,"(40.06021014100048, -82.40426005599966)",,39,IMM,IMM1_0,CRDPREV,RACE,MRC,,,,
101760,2015,2015,OH,Ohio,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Crude Prevalence,40.4,40.4,,,27.7,54.5,Race/Ethnicity,"Other, non-Hispanic",,,,,"(40.06021014100048, -82.40426005599966)",,39,IMM,IMM1_0,CRDPREV,RACE,OTH,,,,
101761,2015,2015,OH,Ohio,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Crude Prevalence,38.1,38.1,,,36.6,39.6,Overall,Overall,,,,,"(40.06021014100048, -82.40426005599966)",,39,IMM,IMM1_0,CRDPREV,OVERALL,OVR,,,,
101762,2015,2015,OH,Ohio,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Crude Prevalence,39.5,39.5,,,37.9,41.1,Race/Ethnicity,"White, non-Hispanic",,,,,"(40.06021014100048, -82.40426005599966)",,39,IMM,IMM1_0,CRDPREV,RACE,WHT,,,,
101763,2015,2015,OK,Oklahoma,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Crude Prevalence,38.0,38.0,,,31.3,45.2,Race/Ethnicity,"Black, non-Hispanic",,,,,"(35.47203135600046, -97.52107021399968)",,40,IMM,IMM1_0,CRDPREV,RACE,BLK,,,,
101764,2015,2015,OK,Oklahoma,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Crude Prevalence,50.9,50.9,,,48.6,53.2,Gender,Female,,,,,"(35.47203135600046, -97.52107021399968)",,40,IMM,IMM1_0,CRDPREV,GENDER,GENF,,,,
101765,2015,2015,OK,Oklahoma,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Crude Prevalence,42.1,42.1,,,34.5,50.1,Race/Ethnicity,Hispanic,,,,,"(35.47203135600046, -97.52107021399968)",,40,IMM,IMM1_0,CRDPREV,RACE,HIS,,,,
101766,2015,2015,OK,Oklahoma,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Crude Prevalence,40.9,40.9,,,38.2,43.6,Gender,Male,,,,,"(35.47203135600046, -97.52107021399968)",,40,IMM,IMM1_0,CRDPREV,GENDER,GENM,,,,
101767,2015,2015,OK,Oklahoma,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Crude Prevalence,38.4,38.4,,,30.5,47.0,Race/Ethnicity,"Multiracial, non-Hispanic",,,,,"(35.47203135600046, -97.52107021399968)",,40,IMM,IMM1_0,CRDPREV,RACE,MRC,,,,
101768,2015,2015,OK,Oklahoma,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Crude Prevalence,43.3,43.3,,,37.3,49.6,Race/Ethnicity,"Other, non-Hispanic",,,,,"(35.47203135600046, -97.52107021399968)",,40,IMM,IMM1_0,CRDPREV,RACE,OTH,,,,
101769,2015,2015,OK,Oklahoma,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Crude Prevalence,46.0,46.0,,,44.2,47.8,Overall,Overall,,,,,"(35.47203135600046, -97.52107021399968)",,40,IMM,IMM1_0,CRDPREV,OVERALL,OVR,,,,
101770,2015,2015,OK,Oklahoma,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Crude Prevalence,48.2,48.2,,,46.1,50.2,Race/Ethnicity,"White, non-Hispanic",,,,,"(35.47203135600046, -97.52107021399968)",,40,IMM,IMM1_0,CRDPREV,RACE,WHT,,,,
101771,2015,2015,OR,Oregon,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Crude Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Black, non-Hispanic",,,,,"(44.56744942400047, -120.15503132599969)",,41,IMM,IMM1_0,CRDPREV,RACE,BLK,,,,
101772,2015,2015,OR,Oregon,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Crude Prevalence,43.2,43.2,,,40.7,45.6,Gender,Female,,,,,"(44.56744942400047, -120.15503132599969)",,41,IMM,IMM1_0,CRDPREV,GENDER,GENF,,,,
101773,2015,2015,OR,Oregon,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Crude Prevalence,31.0,31.0,,,24.1,38.9,Race/Ethnicity,Hispanic,,,,,"(44.56744942400047, -120.15503132599969)",,41,IMM,IMM1_0,CRDPREV,RACE,HIS,,,,
101774,2015,2015,OR,Oregon,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Crude Prevalence,36.0,36.0,,,33.5,38.6,Gender,Male,,,,,"(44.56744942400047, -120.15503132599969)",,41,IMM,IMM1_0,CRDPREV,GENDER,GENM,,,,
101775,2015,2015,OR,Oregon,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Crude Prevalence,34.2,34.2,,,27.6,41.5,Race/Ethnicity,"Multiracial, non-Hispanic",,,,,"(44.56744942400047, -120.15503132599969)",,41,IMM,IMM1_0,CRDPREV,RACE,MRC,,,,
101776,2015,2015,OR,Oregon,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Crude Prevalence,36.9,36.9,,,27.8,47.0,Race/Ethnicity,"Other, non-Hispanic",,,,,"(44.56744942400047, -120.15503132599969)",,41,IMM,IMM1_0,CRDPREV,RACE,OTH,,,,
101777,2015,2015,OR,Oregon,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Crude Prevalence,39.7,39.7,,,37.9,41.5,Overall,Overall,,,,,"(44.56744942400047, -120.15503132599969)",,41,IMM,IMM1_0,CRDPREV,OVERALL,OVR,,,,
101778,2015,2015,OR,Oregon,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Crude Prevalence,41.8,41.8,,,39.9,43.7,Race/Ethnicity,"White, non-Hispanic",,,,,"(44.56744942400047, -120.15503132599969)",,41,IMM,IMM1_0,CRDPREV,RACE,WHT,,,,
101779,2015,2015,PA,Pennsylvania,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Crude Prevalence,33.4,33.4,,,27.9,39.5,Race/Ethnicity,"Black, non-Hispanic",,,,,"(40.79373015200048, -77.86070029399963)",,42,IMM,IMM1_0,CRDPREV,RACE,BLK,,,,
101780,2015,2015,PA,Pennsylvania,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Crude Prevalence,47.7,47.7,,,45.2,50.2,Gender,Female,,,,,"(40.79373015200048, -77.86070029399963)",,42,IMM,IMM1_0,CRDPREV,GENDER,GENF,,,,
101781,2015,2015,PA,Pennsylvania,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Crude Prevalence,34.3,34.3,,,25.1,44.8,Race/Ethnicity,Hispanic,,,,,"(40.79373015200048, -77.86070029399963)",,42,IMM,IMM1_0,CRDPREV,RACE,HIS,,,,
101782,2015,2015,PA,Pennsylvania,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Crude Prevalence,39.0,39.0,,,36.4,41.6,Gender,Male,,,,,"(40.79373015200048, -77.86070029399963)",,42,IMM,IMM1_0,CRDPREV,GENDER,GENM,,,,
101783,2015,2015,PA,Pennsylvania,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Crude Prevalence,48.6,48.6,,,33.4,64.0,Race/Ethnicity,"Multiracial, non-Hispanic",,,,,"(40.79373015200048, -77.86070029399963)",,42,IMM,IMM1_0,CRDPREV,RACE,MRC,,,,
101784,2015,2015,PA,Pennsylvania,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Crude Prevalence,52.2,52.2,,,41.5,62.7,Race/Ethnicity,"Other, non-Hispanic",,,,,"(40.79373015200048, -77.86070029399963)",,42,IMM,IMM1_0,CRDPREV,RACE,OTH,,,,
101785,2015,2015,PA,Pennsylvania,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Crude Prevalence,43.5,43.5,,,41.7,45.3,Overall,Overall,,,,,"(40.79373015200048, -77.86070029399963)",,42,IMM,IMM1_0,CRDPREV,OVERALL,OVR,,,,
101786,2015,2015,PA,Pennsylvania,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Crude Prevalence,44.8,44.8,,,42.8,46.7,Race/Ethnicity,"White, non-Hispanic",,,,,"(40.79373015200048, -77.86070029399963)",,42,IMM,IMM1_0,CRDPREV,RACE,WHT,,,,
101787,2015,2015,PR,Puerto Rico,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Crude Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Black, non-Hispanic",,,,,"(18.220833, -66.590149)",,72,IMM,IMM1_0,CRDPREV,RACE,BLK,,,,
101788,2015,2015,PR,Puerto Rico,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Crude Prevalence,25.5,25.5,,,23.8,27.3,Gender,Female,,,,,"(18.220833, -66.590149)",,72,IMM,IMM1_0,CRDPREV,GENDER,GENF,,,,
101789,2015,2015,PR,Puerto Rico,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Crude Prevalence,26.1,26.1,,,24.7,27.6,Race/Ethnicity,Hispanic,,,,,"(18.220833, -66.590149)",,72,IMM,IMM1_0,CRDPREV,RACE,HIS,,,,
101790,2015,2015,PR,Puerto Rico,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Crude Prevalence,26.7,26.7,,,24.4,29.1,Gender,Male,,,,,"(18.220833, -66.590149)",,72,IMM,IMM1_0,CRDPREV,GENDER,GENM,,,,
101791,2015,2015,PR,Puerto Rico,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Crude Prevalence,,,-,No data available,,,Race/Ethnicity,"Multiracial, non-Hispanic",,,,,"(18.220833, -66.590149)",,72,IMM,IMM1_0,CRDPREV,RACE,MRC,,,,
101792,2015,2015,PR,Puerto Rico,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Crude Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Other, non-Hispanic",,,,,"(18.220833, -66.590149)",,72,IMM,IMM1_0,CRDPREV,RACE,OTH,,,,
101793,2015,2015,PR,Puerto Rico,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Crude Prevalence,26.1,26.1,,,24.6,27.5,Overall,Overall,,,,,"(18.220833, -66.590149)",,72,IMM,IMM1_0,CRDPREV,OVERALL,OVR,,,,
101794,2015,2015,PR,Puerto Rico,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Crude Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"White, non-Hispanic",,,,,"(18.220833, -66.590149)",,72,IMM,IMM1_0,CRDPREV,RACE,WHT,,,,
101795,2015,2015,RI,Rhode Island,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Crude Prevalence,46.2,46.2,,,36.0,56.8,Race/Ethnicity,"Black, non-Hispanic",,,,,"(41.70828019300046, -71.52247031399963)",,44,IMM,IMM1_0,CRDPREV,RACE,BLK,,,,
101796,2015,2015,RI,Rhode Island,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Crude Prevalence,52.4,52.4,,,49.9,55.0,Gender,Female,,,,,"(41.70828019300046, -71.52247031399963)",,44,IMM,IMM1_0,CRDPREV,GENDER,GENF,,,,
101797,2015,2015,RI,Rhode Island,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Crude Prevalence,38.3,38.3,,,31.7,45.4,Race/Ethnicity,Hispanic,,,,,"(41.70828019300046, -71.52247031399963)",,44,IMM,IMM1_0,CRDPREV,RACE,HIS,,,,
101798,2015,2015,RI,Rhode Island,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Crude Prevalence,42.5,42.5,,,39.5,45.5,Gender,Male,,,,,"(41.70828019300046, -71.52247031399963)",,44,IMM,IMM1_0,CRDPREV,GENDER,GENM,,,,
101799,2015,2015,RI,Rhode Island,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Crude Prevalence,48.9,48.9,,,30.3,67.8,Race/Ethnicity,"Multiracial, non-Hispanic",,,,,"(41.70828019300046, -71.52247031399963)",,44,IMM,IMM1_0,CRDPREV,RACE,MRC,,,,
101800,2015,2015,RI,Rhode Island,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Crude Prevalence,37.9,37.9,,,27.8,49.1,Race/Ethnicity,"Other, non-Hispanic",,,,,"(41.70828019300046, -71.52247031399963)",,44,IMM,IMM1_0,CRDPREV,RACE,OTH,,,,
101801,2015,2015,RI,Rhode Island,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Crude Prevalence,47.8,47.8,,,45.8,49.8,Overall,Overall,,,,,"(41.70828019300046, -71.52247031399963)",,44,IMM,IMM1_0,CRDPREV,OVERALL,OVR,,,,
101802,2015,2015,RI,Rhode Island,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Crude Prevalence,50.2,50.2,,,48.0,52.3,Race/Ethnicity,"White, non-Hispanic",,,,,"(41.70828019300046, -71.52247031399963)",,44,IMM,IMM1_0,CRDPREV,RACE,WHT,,,,
101803,2015,2015,SC,South Carolina,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Crude Prevalence,34.1,34.1,,,31.6,36.7,Race/Ethnicity,"Black, non-Hispanic",,,,,"(33.998821303000454, -81.04537120699968)",,45,IMM,IMM1_0,CRDPREV,RACE,BLK,,,,
101804,2015,2015,SC,South Carolina,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Crude Prevalence,42.1,42.1,,,40.4,43.8,Gender,Female,,,,,"(33.998821303000454, -81.04537120699968)",,45,IMM,IMM1_0,CRDPREV,GENDER,GENF,,,,
101805,2015,2015,SC,South Carolina,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Crude Prevalence,28.3,28.3,,,21.0,36.9,Race/Ethnicity,Hispanic,,,,,"(33.998821303000454, -81.04537120699968)",,45,IMM,IMM1_0,CRDPREV,RACE,HIS,,,,
101806,2015,2015,SC,South Carolina,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Crude Prevalence,37.0,37.0,,,35.2,39.0,Gender,Male,,,,,"(33.998821303000454, -81.04537120699968)",,45,IMM,IMM1_0,CRDPREV,GENDER,GENM,,,,
101807,2015,2015,SC,South Carolina,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Crude Prevalence,31.6,31.6,,,22.7,42.1,Race/Ethnicity,"Multiracial, non-Hispanic",,,,,"(33.998821303000454, -81.04537120699968)",,45,IMM,IMM1_0,CRDPREV,RACE,MRC,,,,
101808,2015,2015,SC,South Carolina,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Crude Prevalence,26.9,26.9,,,19.6,35.7,Race/Ethnicity,"Other, non-Hispanic",,,,,"(33.998821303000454, -81.04537120699968)",,45,IMM,IMM1_0,CRDPREV,RACE,OTH,,,,
101809,2015,2015,SC,South Carolina,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Crude Prevalence,39.7,39.7,,,38.4,40.9,Overall,Overall,,,,,"(33.998821303000454, -81.04537120699968)",,45,IMM,IMM1_0,CRDPREV,OVERALL,OVR,,,,
101810,2015,2015,SC,South Carolina,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Crude Prevalence,42.9,42.9,,,41.4,44.5,Race/Ethnicity,"White, non-Hispanic",,,,,"(33.998821303000454, -81.04537120699968)",,45,IMM,IMM1_0,CRDPREV,RACE,WHT,,,,
101811,2015,2015,SD,South Dakota,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Crude Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Black, non-Hispanic",,,,,"(44.353130053000484, -100.3735306369997)",,46,IMM,IMM1_0,CRDPREV,RACE,BLK,,,,
101812,2015,2015,SD,South Dakota,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Crude Prevalence,60.1,60.1,,,57.3,62.9,Gender,Female,,,,,"(44.353130053000484, -100.3735306369997)",,46,IMM,IMM1_0,CRDPREV,GENDER,GENF,,,,
101813,2015,2015,SD,South Dakota,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Crude Prevalence,50.2,50.2,,,30.9,69.6,Race/Ethnicity,Hispanic,,,,,"(44.353130053000484, -100.3735306369997)",,46,IMM,IMM1_0,CRDPREV,RACE,HIS,,,,
101814,2015,2015,SD,South Dakota,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Crude Prevalence,47.5,47.5,,,44.5,50.6,Gender,Male,,,,,"(44.353130053000484, -100.3735306369997)",,46,IMM,IMM1_0,CRDPREV,GENDER,GENM,,,,
101815,2015,2015,SD,South Dakota,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Crude Prevalence,50.0,50.0,,,34.7,65.3,Race/Ethnicity,"Multiracial, non-Hispanic",,,,,"(44.353130053000484, -100.3735306369997)",,46,IMM,IMM1_0,CRDPREV,RACE,MRC,,,,
101816,2015,2015,SD,South Dakota,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Crude Prevalence,63.4,63.4,,,54.8,71.2,Race/Ethnicity,"Other, non-Hispanic",,,,,"(44.353130053000484, -100.3735306369997)",,46,IMM,IMM1_0,CRDPREV,RACE,OTH,,,,
101817,2015,2015,SD,South Dakota,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Crude Prevalence,53.9,53.9,,,51.7,56.0,Overall,Overall,,,,,"(44.353130053000484, -100.3735306369997)",,46,IMM,IMM1_0,CRDPREV,OVERALL,OVR,,,,
101818,2015,2015,SD,South Dakota,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Crude Prevalence,53.1,53.1,,,50.9,55.2,Race/Ethnicity,"White, non-Hispanic",,,,,"(44.353130053000484, -100.3735306369997)",,46,IMM,IMM1_0,CRDPREV,RACE,WHT,,,,
101819,2015,2015,TN,Tennessee,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Crude Prevalence,33.3,33.3,,,27.9,39.2,Race/Ethnicity,"Black, non-Hispanic",,,,,"(35.68094058000048, -85.77449091399967)",,47,IMM,IMM1_0,CRDPREV,RACE,BLK,,,,
101820,2015,2015,TN,Tennessee,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Crude Prevalence,45.4,45.4,,,42.7,48.1,Gender,Female,,,,,"(35.68094058000048, -85.77449091399967)",,47,IMM,IMM1_0,CRDPREV,GENDER,GENF,,,,
101821,2015,2015,TN,Tennessee,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Crude Prevalence,43.1,43.1,,,27.1,60.8,Race/Ethnicity,Hispanic,,,,,"(35.68094058000048, -85.77449091399967)",,47,IMM,IMM1_0,CRDPREV,RACE,HIS,,,,
101822,2015,2015,TN,Tennessee,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Crude Prevalence,39.3,39.3,,,36.3,42.4,Gender,Male,,,,,"(35.68094058000048, -85.77449091399967)",,47,IMM,IMM1_0,CRDPREV,GENDER,GENM,,,,
101823,2015,2015,TN,Tennessee,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Crude Prevalence,22.0,22.0,,,12.3,36.2,Race/Ethnicity,"Multiracial, non-Hispanic",,,,,"(35.68094058000048, -85.77449091399967)",,47,IMM,IMM1_0,CRDPREV,RACE,MRC,,,,
101824,2015,2015,VT,Vermont,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Crude Prevalence,43.8,43.8,,,42.1,45.5,Overall,Overall,,,,,"(43.62538123900049, -72.51764079099962)",,50,IMM,IMM1_0,CRDPREV,OVERALL,OVR,,,,
101825,2015,2015,TN,Tennessee,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Crude Prevalence,39.5,39.5,,,25.5,55.4,Race/Ethnicity,"Other, non-Hispanic",,,,,"(35.68094058000048, -85.77449091399967)",,47,IMM,IMM1_0,CRDPREV,RACE,OTH,,,,
101826,2015,2015,TN,Tennessee,BRFSS,Immunization,Influenza vaccination among noninstitutionalized adults aged >= 18 years,,%,Crude Prevalence,42.5,42.5,,,40.5,44.5,Overall,Overall,,,,,"(35.68094058000048, -85.77449091399967)",,47,IMM,IMM1_0,CRDPREV,OVERALL,OVR,,,,
